Date,Open,Close,High,Low,Volume,Amount,Amplitude,PctChg,Change,Turnover
2025-03-10,39.38,38.93,39.54,38.73,106148,428658984.00,2.05,-1.64,-0.65,0.19
2025-03-11,38.67,39.50,39.50,38.63,101502,410729155.00,2.23,1.46,0.57,0.18
2025-03-12,39.46,38.78,39.49,38.78,123193,496787557.00,1.80,-1.82,-0.72,0.22
2025-03-13,38.79,38.76,39.04,38.70,87207,351200019.00,0.88,-0.05,-0.02,0.16
2025-03-14,39.15,40.17,40.57,38.93,270273,1117480324.00,4.23,3.64,1.41,0.49
2025-03-17,40.90,40.64,41.26,40.38,171837,725404509.00,2.19,1.17,0.47,0.31
2025-03-18,40.63,40.03,40.81,39.98,105695,440624294.00,2.04,-1.50,-0.61,0.19
2025-03-19,40.03,40.03,40.31,39.85,78261,324256439.00,1.15,0.00,0.00,0.14
2025-03-20,40.01,39.37,40.01,39.28,103283,422233179.00,1.82,-1.65,-0.66,0.19
2025-03-21,39.29,38.66,39.56,38.66,145836,588574734.00,2.29,-1.80,-0.71,0.26
2025-03-24,38.66,38.94,38.96,38.53,102327,410957407.00,1.11,0.72,0.28,0.18
2025-03-25,38.94,39.06,39.07,38.64,72981,293869652.00,1.10,0.31,0.12,0.13
2025-03-26,39.07,39.11,39.26,38.80,73173,296088771.00,1.18,0.13,0.05,0.13
2025-03-27,39.11,39.91,39.94,38.94,134607,553101095.00,2.56,2.05,0.80,0.24
2025-03-28,39.91,39.56,40.15,39.43,73555,302448442.00,1.80,-0.88,-0.35,0.13
2025-03-31,39.38,39.16,39.78,39.06,84352,344042375.00,1.82,-1.01,-0.40,0.15
2025-04-01,39.16,39.26,39.47,38.92,71333,289715607.00,1.40,0.26,0.10,0.13
2025-04-02,39.28,39.42,39.52,38.98,71698,292282082.00,1.38,0.41,0.16,0.13
2025-04-03,38.74,39.25,39.45,38.69,116630,472588076.00,1.93,-0.43,-0.17,0.21
2025-04-07,37.88,37.88,38.88,36.69,324675,1280961512.00,5.58,-3.49,-1.37,0.58
2025-04-08,37.78,39.78,39.91,37.38,335360,1337388168.00,6.68,5.02,1.90,0.60
2025-04-09,39.38,40.77,40.79,39.08,304518,1266024278.00,4.30,2.49,0.99,0.55
2025-04-10,41.08,40.78,41.10,39.98,197638,830155109.00,2.75,0.02,0.01,0.36
2025-04-11,41.01,40.62,41.10,40.28,130331,547274175.00,2.01,-0.39,-0.16,0.23
2025-04-14,40.60,40.73,41.26,40.38,121032,512202069.00,2.17,0.27,0.11,0.22
2025-04-15,40.70,41.34,41.67,40.48,140551,599862613.00,2.92,1.50,0.61,0.25
2025-04-16,41.68,42.01,42.09,41.09,135725,582346365.00,2.42,1.62,0.67,0.24
2025-04-17,41.81,42.01,42.02,41.32,90450,391221853.00,1.67,0.00,0.00,0.16
2025-04-18,41.63,40.72,41.88,40.68,106574,452324977.00,2.86,-3.07,-1.29,0.19
2025-04-21,40.61,40.74,40.94,40.52,56772,239708844.00,1.03,0.05,0.02,0.10
2025-04-22,40.74,40.77,41.08,40.62,66118,279769834.00,1.13,0.07,0.03,0.12
2025-04-23,40.88,40.40,40.93,40.28,70792,296769443.00,1.59,-0.91,-0.37,0.13
2025-04-24,40.48,41.13,41.33,40.40,90515,384975766.00,2.30,1.81,0.73,0.16
2025-04-25,41.13,40.58,41.41,40.56,79047,334001716.00,2.07,-1.34,-0.55,0.14
2025-04-28,40.56,39.84,40.75,39.84,74305,310059797.00,2.24,-1.82,-0.74,0.13
2025-04-29,40.44,41.04,41.37,40.33,125703,533629445.00,2.61,3.01,1.20,0.23
2025-04-30,40.77,40.50,41.47,40.50,83543,354029843.00,2.36,-1.32,-0.54,0.15
2025-05-06,40.56,40.36,40.88,40.28,112744,473140810.00,1.48,-0.35,-0.14,0.20
2025-05-07,41.25,41.79,41.81,40.86,163926,701822961.00,2.35,3.54,1.43,0.29
2025-05-08,41.58,41.19,41.83,41.13,108498,463941142.00,1.68,-1.44,-0.60,0.20
2025-05-09,41.20,40.98,41.36,40.92,70200,298437609.00,1.07,-0.51,-0.21,0.13
2025-05-12,41.15,41.12,41.67,40.99,82593,352843333.00,1.66,0.34,0.14,0.15
2025-05-13,41.17,40.63,41.25,40.53,95727,403390106.00,1.75,-1.19,-0.49,0.17
2025-05-14,40.77,41.10,41.47,40.48,101111,428112424.00,2.44,1.16,0.47,0.18
2025-05-15,41.06,41.73,41.84,40.76,128643,551132632.00,2.63,1.53,0.63,0.23
2025-05-16,41.55,41.16,41.63,40.89,94320,401857081.00,1.77,-1.37,-0.57,0.17
2025-05-19,41.12,41.49,41.75,41.07,75137,322007888.00,1.65,0.80,0.33,0.14
2025-05-20,41.44,41.56,42.08,41.33,86139,371495054.00,1.81,0.17,0.07,0.15
2025-05-21,41.56,42.46,42.94,41.50,124677,544690492.00,3.46,2.17,0.90,0.22
2025-05-22,42.48,42.52,43.46,42.18,90957,400304245.00,3.01,0.14,0.06,0.16
2025-05-23,42.94,42.95,43.66,42.75,157625,704267649.00,2.14,1.01,0.43,0.28
2025-05-26,43.23,43.36,44.33,42.95,183917,828755092.00,3.21,0.95,0.41,0.33
2025-05-27,43.13,43.10,43.53,42.61,108499,481981273.00,2.12,-0.60,-0.26,0.20
2025-05-28,42.88,43.97,44.17,42.58,136566,616299494.00,3.69,2.02,0.87,0.25
2025-05-29,43.84,43.21,43.97,43.10,126218,565521178.00,1.98,-1.73,-0.76,0.23
2025-05-30,43.10,43.00,43.55,42.94,95438,425670021.00,1.41,-0.49,-0.21,0.17
2025-06-03,42.46,42.98,43.06,42.14,130164,573523458.00,2.14,-0.05,-0.02,0.23
2025-06-04,42.98,42.75,43.17,42.58,86215,381556913.00,1.37,-0.54,-0.23,0.16
2025-06-05,43.05,42.54,43.32,42.46,117598,508631464.00,2.01,-0.49,-0.21,0.21
2025-06-06,42.56,42.27,42.68,42.19,104254,447423408.00,1.15,-0.63,-0.27,0.19
2025-06-09,42.32,41.56,42.39,41.39,180650,762887643.00,2.37,-1.68,-0.71,0.32
2025-06-10,41.53,41.16,41.78,40.94,149839,628073627.00,2.02,-0.96,-0.40,0.27
2025-06-11,41.24,41.17,41.54,41.02,152020,635184565.00,1.26,0.02,0.01,0.27
2025-06-12,41.21,40.73,41.22,40.37,237159,977908029.00,2.06,-1.07,-0.44,0.43
2025-06-13,40.74,40.51,40.86,40.05,329822,1347760963.00,1.99,-0.54,-0.22,0.59
2025-06-16,40.25,39.56,40.29,39.56,284084,1145010483.00,1.80,-2.35,-0.95,0.51
2025-06-17,39.72,39.87,40.42,39.71,212708,861973483.00,1.79,0.78,0.31,0.38
2025-06-18,40.19,39.67,40.19,39.60,158846,641384487.00,1.48,-0.50,-0.20,0.29
2025-06-19,39.44,38.13,39.58,37.99,317853,1238925905.00,4.01,-3.88,-1.54,0.57
2025-06-20,38.22,37.95,38.59,37.95,165607,643310612.00,1.68,-0.47,-0.18,0.30
2025-06-23,37.69,37.88,38.04,37.36,158696,607636014.00,1.79,-0.18,-0.07,0.29
2025-06-24,38.04,38.42,38.69,38.00,153862,599867875.00,1.82,1.43,0.54,0.28
2025-06-25,38.61,38.90,38.93,38.32,150521,589744058.00,1.59,1.25,0.48,0.27
2025-06-26,38.90,38.39,38.94,38.38,122660,480187844.00,1.44,-1.31,-0.51,0.22
2025-06-27,38.39,38.20,38.45,38.15,119979,466037717.00,0.78,-0.49,-0.19,0.22
2025-06-30,38.18,38.35,38.43,38.09,101688,394910336.00,0.89,0.39,0.15,0.18
2025-07-01,38.37,38.54,38.70,38.21,94776,370083326.00,1.28,0.50,0.19,0.17
2025-07-02,38.59,38.34,38.74,38.29,96136,374710288.00,1.17,-0.52,-0.20,0.17
2025-07-03,38.30,38.36,38.48,38.22,81844,318334849.00,0.68,0.05,0.02,0.15
2025-07-04,38.34,38.30,38.49,38.15,101304,393530399.00,0.89,-0.16,-0.06,0.18
2025-07-07,38.24,38.04,38.32,37.99,86963,336316634.00,0.86,-0.68,-0.26,0.16
2025-07-08,38.00,38.32,38.39,37.99,87015,337747069.00,1.05,0.74,0.28,0.16
2025-07-09,38.34,38.04,38.64,38.04,139575,543540191.00,1.57,-0.73,-0.28,0.25
2025-07-10,38.06,38.13,38.33,38.01,118342,457916946.00,0.84,0.24,0.09,0.21
2025-07-11,38.16,38.13,38.64,38.13,246747,961458140.00,1.34,0.00,0.00,0.44
2025-07-14,38.13,37.96,38.25,37.94,162820,628974339.00,0.81,-0.45,-0.17,0.29
2025-07-15,37.85,37.83,38.03,37.64,109174,418942473.00,1.03,-0.34,-0.13,0.20
2025-07-16,37.83,37.82,38.01,37.75,95604,367018066.00,0.69,-0.03,-0.01,0.17
2025-07-17,37.83,37.96,38.15,37.82,116139,446893058.00,0.87,0.37,0.14,0.21
2025-07-18,38.09,38.24,38.31,37.99,175767,680867137.00,0.84,0.74,0.28,0.32
2025-07-21,38.24,38.34,38.37,38.17,147053,570853203.00,0.52,0.26,0.10,0.26
2025-07-22,38.30,38.94,38.94,38.28,253465,993800927.00,1.72,1.56,0.60,0.46
2025-07-23,39.00,38.87,39.29,38.82,216323,856308437.00,1.21,-0.18,-0.07,0.39
2025-07-24,38.86,39.35,39.39,38.69,199675,791701075.00,1.80,1.23,0.48,0.36
2025-07-25,39.29,38.76,39.35,38.62,224616,887223946.00,1.86,-1.50,-0.59,0.40
2025-07-28,38.62,38.49,38.77,38.42,172940,676353057.00,0.90,-0.70,-0.27,0.31
2025-07-29,38.44,38.31,38.64,38.18,148694,578422797.00,1.20,-0.47,-0.18,0.27
2025-07-30,38.32,38.64,38.84,38.13,204556,800980344.00,1.85,0.86,0.33,0.37
2025-07-31,38.65,37.79,38.66,37.72,240239,926592209.00,2.43,-2.20,-0.85,0.43
2025-08-01,37.79,37.53,37.88,37.44,170100,649518274.00,1.16,-0.69,-0.26,0.31
2025-08-04,37.36,37.70,37.72,37.34,118987,452957037.00,1.01,0.45,0.17,0.21
2025-08-05,37.72,37.84,38.00,37.66,106020,406615253.00,0.90,0.37,0.14,0.19
2025-08-06,37.85,37.79,37.87,37.56,91346,349855213.00,0.82,-0.13,-0.05,0.16
2025-08-07,37.65,37.79,37.81,37.59,102369,391777420.00,0.58,0.00,0.00,0.18
2025-08-08,37.79,37.70,37.85,37.65,78672,301088762.00,0.53,-0.24,-0.09,0.14
2025-08-11,37.70,37.93,38.03,37.64,131076,503667282.00,1.03,0.61,0.23,0.24
2025-08-12,37.93,38.00,38.19,37.87,141022,544372844.00,0.84,0.18,0.07,0.25
2025-08-13,38.01,38.03,38.21,37.95,140543,542692708.00,0.68,0.08,0.03,0.25
2025-08-14,38.02,38.21,38.69,38.00,248497,967531663.00,1.81,0.47,0.18,0.45
2025-08-15,38.16,38.33,38.46,37.92,170091,659598987.00,1.41,0.31,0.12,0.31
2025-08-18,38.44,38.76,38.94,38.43,247154,970484741.00,1.33,1.12,0.43,0.44
2025-08-19,38.76,38.70,38.94,38.64,183226,720749096.00,0.77,-0.15,-0.06,0.33
2025-08-20,38.45,38.93,38.93,38.35,183097,720404763.00,1.50,0.59,0.23,0.33
2025-08-21,38.94,39.19,39.30,38.83,189807,753515026.00,1.21,0.67,0.26,0.34
2025-08-22,39.20,39.29,39.29,39.01,183835,729924931.00,0.71,0.26,0.10,0.33
2025-08-25,39.39,40.54,40.58,39.38,325819,1327103240.00,3.05,3.18,1.25,0.59
2025-08-26,40.56,40.51,41.10,40.30,265880,1097651513.00,1.97,-0.07,-0.03,0.48
2025-08-27,40.44,39.84,40.68,39.82,268396,1095497546.00,2.12,-1.65,-0.67,0.48
2025-08-28,39.74,39.52,39.99,38.94,242379,971039043.00,2.64,-0.80,-0.32,0.44
2025-08-29,40.16,40.88,41.13,40.15,343632,1419512350.00,2.48,3.44,1.36,0.62
2025-09-01,40.84,40.66,41.59,40.51,263204,1093518366.00,2.64,-0.54,-0.22,0.47
2025-09-02,40.63,40.38,41.04,40.19,206067,846965480.00,2.09,-0.69,-0.28,0.37
2025-09-03,40.64,39.62,40.89,39.52,193352,783140905.00,3.39,-1.88,-0.76,0.35
2025-09-04,39.62,39.86,39.97,39.26,236789,949194287.00,1.79,0.61,0.24,0.43
2025-09-05,39.86,39.88,39.96,39.47,181614,730765132.00,1.23,0.05,0.02,0.33
2025-09-08,39.88,40.61,40.89,39.76,251296,1030383906.00,2.83,1.83,0.73,0.45
2025-09-09,40.74,40.77,41.03,40.46,165874,684911079.00,1.40,0.39,0.16,0.30
2025-09-10,40.77,40.39,40.84,40.39,128844,530085855.00,1.10,-0.93,-0.38,0.23
2025-09-11,40.32,40.73,40.73,40.00,164131,670589690.00,1.81,0.84,0.34,0.30
2025-09-12,40.73,40.09,41.01,40.06,165951,679752834.00,2.33,-1.57,-0.64,0.30
2025-09-15,39.96,40.28,40.46,39.84,141885,578654876.00,1.55,0.47,0.19,0.26
2025-09-16,40.29,39.77,40.40,39.69,136246,552244528.00,1.76,-1.27,-0.51,0.25
2025-09-17,39.78,39.73,40.10,39.50,103621,417275587.00,1.51,-0.10,-0.04,0.19
2025-09-18,39.72,39.23,39.80,39.04,171630,686826607.00,1.91,-1.26,-0.50,0.31
2025-09-19,39.14,39.24,39.49,39.02,109460,436226776.00,1.20,0.03,0.01,0.20
2025-09-22,39.25,38.95,39.68,38.95,106110,422017714.00,1.86,-0.74,-0.29,0.19
2025-09-23,39.18,38.74,39.53,38.46,152078,600554777.00,2.75,-0.54,-0.21,0.27
2025-09-24,38.70,38.50,39.01,38.42,136891,532259827.00,1.52,-0.62,-0.24,0.25
2025-09-25,38.49,38.30,38.58,38.30,124627,482168923.00,0.73,-0.52,-0.20,0.22
2025-09-26,38.29,38.50,38.70,38.08,135012,522436434.00,1.62,0.52,0.20,0.24
2025-09-29,38.90,38.58,38.90,38.16,172909,669810643.00,1.92,0.21,0.08,0.31
2025-09-30,38.60,38.66,38.75,38.31,122047,474592935.00,1.14,0.21,0.08,0.22
2025-10-09,38.58,39.04,39.08,38.00,166840,648105899.00,2.79,0.98,0.38,0.30
2025-10-10,38.91,38.98,39.54,38.74,175915,693962899.00,2.05,-0.15,-0.06,0.32
2025-10-13,38.38,38.60,38.80,38.20,152734,593439183.00,1.54,-0.97,-0.38,0.27
2025-10-14,38.62,38.80,39.18,38.50,138231,540287395.00,1.76,0.52,0.20,0.25
2025-10-15,39.05,39.19,39.38,38.75,168483,664327015.00,1.62,1.01,0.39,0.30
2025-10-16,39.19,39.47,39.58,39.07,114908,455577826.00,1.30,0.71,0.28,0.21
2025-10-17,39.39,38.78,39.67,38.78,117998,465960850.00,2.25,-1.75,-0.69,0.21
2025-10-20,39.01,38.64,39.06,38.50,103459,403483269.00,1.44,-0.36,-0.14,0.19
2025-10-21,38.60,38.65,38.81,38.58,80608,314153610.00,0.60,0.03,0.01,0.14
2025-10-22,38.65,38.35,38.65,38.33,93895,363697322.00,0.83,-0.78,-0.30,0.17
2025-10-23,38.30,38.33,38.40,38.15,87037,335661660.00,0.65,-0.05,-0.02,0.16
2025-10-24,38.35,38.30,38.57,38.20,90422,349365800.00,0.97,-0.08,-0.03,0.16
2025-10-27,38.32,38.41,38.49,38.21,130544,504476594.00,0.73,0.29,0.11,0.23
2025-10-28,38.42,38.10,38.43,38.01,159266,612415517.00,1.09,-0.81,-0.31,0.29
2025-10-29,38.18,38.14,38.20,37.80,136656,523090178.00,1.05,0.10,0.04,0.25
2025-10-30,38.22,37.68,38.24,37.60,246604,938767976.00,1.68,-1.21,-0.46,0.44
2025-10-31,37.60,37.81,37.89,37.47,168176,639945113.00,1.11,0.35,0.13,0.30
2025-11-03,37.82,37.85,37.94,37.66,132841,505904081.00,0.74,0.11,0.04,0.24
2025-11-04,37.85,37.45,37.85,37.36,162546,615499805.00,1.29,-1.06,-0.40,0.29
2025-11-05,37.30,37.39,37.39,37.01,133021,498951455.00,1.01,-0.16,-0.06,0.24
2025-11-06,37.37,37.41,37.57,37.31,93338,352337398.00,0.70,0.05,0.02,0.17
2025-11-07,37.35,37.67,37.74,37.20,126907,479914212.00,1.44,0.70,0.26,0.23
2025-11-10,37.67,38.35,38.44,37.51,259160,995680977.00,2.47,1.81,0.68,0.47
2025-11-11,38.35,38.32,38.42,38.02,149037,574270416.00,1.04,-0.08,-0.03,0.27
2025-11-12,38.35,38.16,38.45,38.04,135794,523620883.00,1.07,-0.42,-0.16,0.24
2025-11-13,38.16,38.30,38.34,37.85,160393,615667625.00,1.28,0.37,0.14,0.29
2025-11-14,38.20,38.12,38.87,38.08,181026,701816444.00,2.06,-0.47,-0.18,0.33
2025-11-17,38.12,37.89,38.13,37.50,136898,521237624.00,1.65,-0.60,-0.23,0.25
2025-11-18,37.85,37.67,38.07,37.57,110976,422861531.00,1.32,-0.58,-0.22,0.20
2025-11-19,37.75,37.50,37.80,37.46,71155,269592714.00,0.90,-0.45,-0.17,0.13
2025-11-20,37.64,37.45,37.80,37.41,83496,316169972.00,1.04,-0.13,-0.05,0.15
2025-11-21,37.40,36.99,37.49,36.70,133062,497860008.00,2.11,-1.23,-0.46,0.24
2025-11-24,37.08,36.58,37.16,36.55,162359,600958250.00,1.65,-1.11,-0.41,0.29
2025-11-25,36.64,36.80,36.82,36.43,116655,431057681.00,1.07,0.60,0.22,0.21
2025-11-26,36.70,36.53,36.82,36.48,105459,388688666.00,0.92,-0.73,-0.27,0.19
2025-11-27,36.54,36.69,36.78,36.26,101806,375370171.00,1.42,0.44,0.16,0.18
2025-11-28,36.67,36.66,36.75,36.44,68926,254465583.00,0.84,-0.08,-0.03,0.12
2025-12-01,36.66,36.86,37.03,36.62,83705,310233958.00,1.12,0.55,0.20,0.15
2025-12-02,36.83,36.57,36.85,36.51,66069,243701618.00,0.92,-0.79,-0.29,0.12
2025-12-03,36.52,36.11,36.55,36.10,94426,345394363.00,1.23,-1.26,-0.46,0.17
2025-12-04,36.20,35.92,36.29,35.80,85342,309292438.00,1.36,-0.53,-0.19,0.15
2025-12-05,35.92,36.21,36.25,35.78,69389,252080496.00,1.31,0.81,0.29,0.12
2025-12-08,36.21,36.21,36.38,36.15,81911,299581925.00,0.64,0.00,0.00,0.15
2025-12-09,36.20,36.17,36.41,36.03,65716,239768133.00,1.05,-0.11,-0.04,0.12
2025-12-10,36.18,36.12,36.40,35.86,80068,291236243.00,1.49,-0.14,-0.05,0.14
2025-12-11,36.11,36.04,36.11,35.81,72616,262890051.00,0.83,-0.22,-0.08,0.13
2025-12-12,36.05,36.19,36.19,35.64,107213,388765089.00,1.53,0.42,0.15,0.19
2025-12-15,36.15,36.21,36.55,36.09,99738,365847220.00,1.27,0.06,0.02,0.18
2025-12-16,36.25,36.44,36.52,36.21,98345,360350531.00,0.86,0.64,0.23,0.18
2025-12-17,36.49,36.73,36.79,36.17,129172,476374959.00,1.70,0.80,0.29,0.23
2025-12-18,36.82,36.71,36.85,36.60,76274,282256780.00,0.68,-0.05,-0.02,0.14
2025-12-19,37.21,37.48,37.56,36.88,219411,824133923.00,1.85,2.10,0.77,0.39
2025-12-22,37.48,37.55,37.65,37.13,151009,569208864.00,1.39,0.19,0.07,0.27
2025-12-23,37.55,37.48,37.62,37.31,110055,415836968.00,0.83,-0.19,-0.07,0.20
2025-12-24,37.45,37.05,37.48,37.05,109467,410149424.00,1.15,-1.15,-0.43,0.20
2025-12-25,37.04,37.10,37.11,36.86,105239,392388607.00,0.67,0.13,0.05,0.19
2025-12-26,37.07,37.12,37.22,36.97,76766,287215751.00,0.67,0.05,0.02,0.14
2025-12-29,37.12,36.92,37.18,36.90,89922,335592665.00,0.75,-0.54,-0.20,0.16
2025-12-30,36.92,36.98,37.30,36.85,81904,305740886.00,1.22,0.16,0.06,0.15
2025-12-31,36.94,36.72,37.01,36.68,98829,366462306.00,0.89,-0.70,-0.26,0.18
